id,registry,registration_date,start_date,has_prospective_registration
NCT00895505,ClinicalTrials.gov,2009-05-07,2008-02-29,FALSE
NCT00708253,ClinicalTrials.gov,2008-06-30,2008-06-30,TRUE
NCT01458457,ClinicalTrials.gov,2011-10-21,2011-05-31,FALSE
NCT02866825,ClinicalTrials.gov,2016-06-17,2016-05-31,FALSE
NCT01442610,ClinicalTrials.gov,2011-09-23,2011-10-31,TRUE
NCT01312623,ClinicalTrials.gov,2011-03-08,2010-03-31,FALSE
NCT00753350,ClinicalTrials.gov,2008-09-15,2008-09-30,TRUE
NCT01766791,ClinicalTrials.gov,2013-01-07,2013-01-31,TRUE
NCT02863549,ClinicalTrials.gov,2016-07-20,2016-07-31,TRUE
NCT00716833,ClinicalTrials.gov,2008-07-15,2006-02-28,FALSE
NCT02429960,ClinicalTrials.gov,2015-04-08,2015-04-30,TRUE
NCT00715091,ClinicalTrials.gov,2008-07-14,2008-09-30,TRUE
NCT02001792,ClinicalTrials.gov,2012-04-14,2012-04-30,TRUE
NCT02957838,ClinicalTrials.gov,2016-10-24,2016-11-30,TRUE
NCT01972750,ClinicalTrials.gov,2013-10-24,2013-10-31,TRUE
NCT01840839,ClinicalTrials.gov,2013-04-18,2013-10-31,TRUE
NCT00976222,ClinicalTrials.gov,2009-09-11,2008-12-31,FALSE
NCT01928433,ClinicalTrials.gov,2013-07-17,2012-12-31,FALSE
NCT00756873,ClinicalTrials.gov,2008-09-19,2008-10-31,TRUE
NCT00686244,ClinicalTrials.gov,2008-05-21,2008-04-30,FALSE
NCT00114348,ClinicalTrials.gov,2005-06-14,2003-08-31,FALSE
NCT01593540,ClinicalTrials.gov,2012-04-28,2010-09-30,FALSE
NCT01966146,ClinicalTrials.gov,2013-07-17,2013-05-31,FALSE
NCT02027792,ClinicalTrials.gov,2014-01-03,2014-01-31,TRUE
NCT01954914,ClinicalTrials.gov,2013-09-27,2013-12-31,TRUE
NCT01405469,ClinicalTrials.gov,2011-05-26,2010-11-30,FALSE
NCT02421016,ClinicalTrials.gov,2015-04-09,2015-05-31,TRUE
NCT00610584,ClinicalTrials.gov,2008-01-28,2008-04-30,TRUE
NCT01293266,ClinicalTrials.gov,2011-02-09,2009-06-30,FALSE
NCT01014871,ClinicalTrials.gov,2009-11-16,2009-07-31,FALSE
NCT00871026,ClinicalTrials.gov,2009-03-27,2007-03-31,FALSE
NCT00614224,ClinicalTrials.gov,2008-01-31,2008-01-31,TRUE
NCT01178255,ClinicalTrials.gov,2010-08-09,2010-08-31,TRUE
NCT02312479,ClinicalTrials.gov,2014-12-04,2014-12-31,TRUE
NCT01370044,ClinicalTrials.gov,2011-05-20,2012-08-31,TRUE
NCT00906763,ClinicalTrials.gov,2009-05-20,2009-05-31,TRUE
NCT01924702,ClinicalTrials.gov,2013-08-14,2011-01-31,FALSE
NCT00932724,ClinicalTrials.gov,2009-06-25,2009-07-31,TRUE
NCT01989429,ClinicalTrials.gov,2013-10-28,2013-10-31,TRUE
NCT01647854,ClinicalTrials.gov,2012-07-16,2012-08-31,TRUE
NCT00661986,ClinicalTrials.gov,2008-04-17,2008-02-29,FALSE
NCT02291536,ClinicalTrials.gov,2014-11-11,2014-02-28,FALSE
NCT02142231,ClinicalTrials.gov,2014-04-24,2014-04-30,TRUE
NCT02216526,ClinicalTrials.gov,2014-08-11,2014-09-30,TRUE
NCT01590992,ClinicalTrials.gov,2012-04-11,2012-05-31,TRUE
NCT01569412,ClinicalTrials.gov,2012-03-09,2012-03-31,TRUE
NCT01484249,ClinicalTrials.gov,2011-11-24,2010-02-28,FALSE
NCT01339026,ClinicalTrials.gov,2011-04-19,2012-02-29,TRUE
NCT00918619,ClinicalTrials.gov,2009-06-09,2010-01-31,TRUE
NCT00540631,ClinicalTrials.gov,2007-10-05,2007-10-31,TRUE
NCT00823173,ClinicalTrials.gov,2009-01-14,2009-01-31,TRUE
NCT00331721,ClinicalTrials.gov,2006-05-30,2006-05-31,TRUE
NCT02382926,ClinicalTrials.gov,2015-03-03,2014-10-31,FALSE
NCT03012750,ClinicalTrials.gov,2017-01-03,2015-02-28,FALSE
NCT00132210,ClinicalTrials.gov,2005-08-17,2002-09-30,FALSE
NCT00995852,ClinicalTrials.gov,2009-10-14,2009-09-30,FALSE
NCT00875914,ClinicalTrials.gov,2009-04-03,2009-04-30,TRUE
NCT02071615,ClinicalTrials.gov,2014-02-15,2013-08-31,FALSE
NCT01357681,ClinicalTrials.gov,2011-05-19,2011-09-30,TRUE
NCT01858987,ClinicalTrials.gov,2013-05-16,2011-11-02,FALSE
NCT01872052,ClinicalTrials.gov,2013-05-02,2013-03-31,FALSE
NCT00561990,ClinicalTrials.gov,2007-11-20,2007-09-30,FALSE
NCT02697539,ClinicalTrials.gov,2016-02-23,2011-03-31,FALSE
NCT01886365,ClinicalTrials.gov,2013-06-12,2011-10-31,FALSE
NCT01552837,ClinicalTrials.gov,2012-03-02,2007-12-31,FALSE
NCT01212302,ClinicalTrials.gov,2010-09-29,2008-10-31,FALSE
NCT01264640,ClinicalTrials.gov,2010-12-21,2010-07-31,FALSE
NCT01731249,ClinicalTrials.gov,2012-11-15,2010-11-30,FALSE
NCT02107534,ClinicalTrials.gov,2014-04-03,2012-01-31,FALSE
NCT00160966,ClinicalTrials.gov,2005-09-08,2004-09-30,FALSE
NCT01413815,ClinicalTrials.gov,2011-08-09,2010-10-31,FALSE
NCT00196209,ClinicalTrials.gov,2005-09-12,2005-08-31,FALSE
NCT01657305,ClinicalTrials.gov,2012-07-29,2012-08-31,TRUE
NCT01663311,ClinicalTrials.gov,2012-07-23,2012-07-31,TRUE
NCT01440062,ClinicalTrials.gov,2011-09-19,2011-12-31,TRUE
NCT00693888,ClinicalTrials.gov,2008-06-05,2008-06-30,TRUE
NCT01409733,ClinicalTrials.gov,2011-08-03,2010-06-30,FALSE
NCT01345526,ClinicalTrials.gov,2011-04-21,2011-04-30,TRUE
NCT02338388,ClinicalTrials.gov,2015-01-12,2012-01-31,FALSE
NCT02752802,ClinicalTrials.gov,2016-04-22,2016-04-30,TRUE
NCT00204529,ClinicalTrials.gov,2005-09-12,2004-10-31,FALSE
NCT01382914,ClinicalTrials.gov,2011-06-24,2011-04-30,FALSE
NCT02695940,ClinicalTrials.gov,2016-02-18,2016-03-31,TRUE
NCT01900067,ClinicalTrials.gov,2013-07-08,2012-11-30,FALSE
NCT02054468,ClinicalTrials.gov,2014-01-30,2012-03-31,FALSE
NCT00586794,ClinicalTrials.gov,2007-12-21,2007-12-31,TRUE
NCT00644826,ClinicalTrials.gov,2008-03-26,2007-09-30,FALSE
NCT02358408,ClinicalTrials.gov,2015-01-26,2015-01-31,TRUE
NCT01309178,ClinicalTrials.gov,2011-03-04,2009-05-31,FALSE
NCT00785330,ClinicalTrials.gov,2005-09-13,2004-04-30,FALSE
NCT02587533,ClinicalTrials.gov,2015-10-13,2015-11-30,TRUE
NCT01553032,ClinicalTrials.gov,2011-05-31,2011-06-30,TRUE
NCT01466465,ClinicalTrials.gov,2011-11-01,2011-10-31,FALSE
NCT00823290,ClinicalTrials.gov,2009-01-14,2009-01-31,TRUE
NCT02353533,ClinicalTrials.gov,2015-01-23,2015-01-31,TRUE
NCT02587338,ClinicalTrials.gov,2015-06-16,2015-05-31,FALSE
NCT01251809,ClinicalTrials.gov,2010-11-26,2011-01-31,TRUE
NCT01041950,ClinicalTrials.gov,2010-01-04,2012-05-31,TRUE
NCT02394002,ClinicalTrials.gov,2015-03-16,2015-03-31,TRUE
NCT02125344,ClinicalTrials.gov,2014-04-22,2014-12-31,TRUE
NCT00856505,ClinicalTrials.gov,2009-03-04,2008-03-31,FALSE
NCT00335543,ClinicalTrials.gov,2006-06-08,2003-06-30,FALSE
NCT01400100,ClinicalTrials.gov,2011-07-07,2011-08-31,TRUE
NCT00661830,ClinicalTrials.gov,2008-04-15,2008-05-31,TRUE
NCT03331159,ClinicalTrials.gov,2017-10-29,2012-07-01,FALSE
NCT02997137,ClinicalTrials.gov,2016-12-15,2014-10-31,FALSE
NCT01145924,ClinicalTrials.gov,2010-06-07,2010-01-31,FALSE
NCT01251328,ClinicalTrials.gov,2010-11-29,2010-12-31,TRUE
NCT00362089,ClinicalTrials.gov,2006-08-08,2006-06-30,FALSE
NCT00734942,ClinicalTrials.gov,2008-08-12,2009-01-31,TRUE
NCT01065025,ClinicalTrials.gov,2010-02-05,2010-01-31,FALSE
NCT00438451,ClinicalTrials.gov,2007-02-21,2007-01-31,FALSE
NCT00883714,ClinicalTrials.gov,2009-04-17,2009-05-31,TRUE
NCT03039387,ClinicalTrials.gov,2016-10-28,2016-09-30,FALSE
NCT01264549,ClinicalTrials.gov,2010-12-21,2010-12-31,TRUE
NCT01219231,ClinicalTrials.gov,2010-10-12,2010-08-31,FALSE
NCT00941460,ClinicalTrials.gov,2009-07-16,2009-09-30,TRUE
NCT01409720,ClinicalTrials.gov,2011-08-02,2011-09-30,TRUE
NCT02560220,ClinicalTrials.gov,2015-08-06,2015-08-05,TRUE
NCT01567241,ClinicalTrials.gov,2012-03-22,2012-03-31,TRUE
NCT01406067,ClinicalTrials.gov,2011-07-26,2011-01-31,FALSE
NCT01295307,ClinicalTrials.gov,2011-02-04,2011-03-31,TRUE
NCT01242631,ClinicalTrials.gov,2010-11-16,2010-11-30,TRUE
NCT01084382,ClinicalTrials.gov,2010-03-09,2010-04-30,TRUE
NCT02039167,ClinicalTrials.gov,2014-01-15,2014-01-31,TRUE
NCT00390702,ClinicalTrials.gov,2006-10-19,2006-10-31,TRUE
NCT01611207,ClinicalTrials.gov,2012-03-28,2012-06-30,TRUE
NCT02517775,ClinicalTrials.gov,2015-07-08,2014-10-31,FALSE
NCT02384850,ClinicalTrials.gov,2015-03-02,2015-03-31,TRUE
NCT00600444,ClinicalTrials.gov,2008-01-14,2008-02-29,TRUE
NCT00777127,ClinicalTrials.gov,2008-10-21,2008-12-31,TRUE
NCT00839059,ClinicalTrials.gov,2009-01-20,2009-01-31,TRUE
NCT02284256,ClinicalTrials.gov,2014-11-03,2014-11-30,TRUE
NCT01731717,ClinicalTrials.gov,2012-11-12,2012-09-30,FALSE
NCT02126085,ClinicalTrials.gov,2014-04-23,2014-04-30,TRUE
NCT02353858,ClinicalTrials.gov,2014-12-02,2012-08-31,FALSE
NCT02450578,ClinicalTrials.gov,2015-03-16,2015-10-31,TRUE
NCT01731158,ClinicalTrials.gov,2012-09-28,2012-10-31,TRUE
NCT01247792,ClinicalTrials.gov,2010-11-11,2010-08-31,FALSE
NCT01498835,ClinicalTrials.gov,2011-12-21,2012-02-29,TRUE
NCT00844142,ClinicalTrials.gov,2009-02-12,2005-11-30,FALSE
NCT03117088,ClinicalTrials.gov,2017-03-14,2017-06-01,TRUE
NCT02037581,ClinicalTrials.gov,2014-01-14,2011-06-30,FALSE
NCT01484418,ClinicalTrials.gov,2011-11-28,2011-08-31,FALSE
NCT01029067,ClinicalTrials.gov,2009-12-05,2009-09-30,FALSE
NCT03042429,ClinicalTrials.gov,2017-02-01,2007-01-01,FALSE
NCT01942473,ClinicalTrials.gov,2012-08-03,2012-08-31,TRUE
NCT02834377,ClinicalTrials.gov,2016-06-01,2016-05-19,FALSE
NCT02071849,ClinicalTrials.gov,2014-02-17,2013-09-30,FALSE
NCT02613078,ClinicalTrials.gov,2015-10-23,2016-03-31,TRUE
NCT00791141,ClinicalTrials.gov,2008-11-13,2008-08-31,FALSE
NCT02487381,ClinicalTrials.gov,2015-06-29,2015-04-30,FALSE
NCT03717493,ClinicalTrials.gov,2018-10-22,2012-12-17,FALSE
NCT02794259,ClinicalTrials.gov,2016-04-05,2016-04-30,TRUE
NCT00974506,ClinicalTrials.gov,2009-09-09,2009-08-31,FALSE
NCT02743260,ClinicalTrials.gov,2016-04-11,2016-04-30,TRUE
NCT02314572,ClinicalTrials.gov,2014-12-08,2013-03-31,FALSE
NCT02609412,ClinicalTrials.gov,2015-10-02,2015-05-31,FALSE
NCT02655276,ClinicalTrials.gov,2016-01-08,2016-01-31,TRUE
NCT02656966,ClinicalTrials.gov,2016-01-12,2015-12-31,FALSE
NCT00640679,ClinicalTrials.gov,2008-03-17,2008-04-30,TRUE
NCT01673776,ClinicalTrials.gov,2012-08-20,2012-03-31,FALSE
NCT00392184,ClinicalTrials.gov,2006-10-24,2000-11-30,FALSE
NCT01237431,ClinicalTrials.gov,2010-11-08,2009-11-30,FALSE
NCT01466179,ClinicalTrials.gov,2011-10-28,2011-12-31,TRUE
NCT00375219,ClinicalTrials.gov,2006-09-08,2006-09-20,TRUE
NCT01046799,ClinicalTrials.gov,2010-01-09,2008-03-31,FALSE
NCT02610764,ClinicalTrials.gov,2015-11-15,2015-11-30,TRUE
NCT02527707,ClinicalTrials.gov,2015-08-13,2015-09-30,TRUE
NCT00170326,ClinicalTrials.gov,2005-09-13,2002-01-31,FALSE
NCT03666338,ClinicalTrials.gov,2018-09-05,2011-07-11,FALSE
NCT02089009,ClinicalTrials.gov,2014-03-11,2013-12-31,FALSE
NCT01797484,ClinicalTrials.gov,2013-02-20,2013-08-31,TRUE
NCT02594332,ClinicalTrials.gov,2015-08-31,2015-11-17,TRUE
NCT01351246,ClinicalTrials.gov,2011-05-02,2010-05-31,FALSE
NCT01403779,ClinicalTrials.gov,2010-10-29,2010-07-31,FALSE
NCT02575612,ClinicalTrials.gov,2015-10-12,2014-07-31,FALSE
NCT00751959,ClinicalTrials.gov,2008-09-11,2009-04-30,TRUE
NCT02295462,ClinicalTrials.gov,2014-11-12,2014-12-31,TRUE
NCT00974155,ClinicalTrials.gov,2009-09-09,2009-09-30,TRUE
NCT02235220,ClinicalTrials.gov,2014-09-04,2014-09-30,TRUE
NCT01370135,ClinicalTrials.gov,2011-05-27,2008-11-30,FALSE
NCT01495533,ClinicalTrials.gov,2011-12-13,2011-12-31,TRUE
NCT01303952,ClinicalTrials.gov,2011-02-24,2011-01-31,FALSE
NCT01387399,ClinicalTrials.gov,2011-06-24,2011-06-30,TRUE
NCT01176214,ClinicalTrials.gov,2010-07-26,2010-07-31,TRUE
NCT00514423,ClinicalTrials.gov,2007-08-09,2006-09-30,FALSE
NCT00810472,ClinicalTrials.gov,2008-12-17,2009-09-30,TRUE
NCT01631175,ClinicalTrials.gov,2012-06-20,2011-01-31,FALSE
NCT02280226,ClinicalTrials.gov,2014-10-29,2014-04-30,FALSE
NCT00163267,ClinicalTrials.gov,2005-09-08,2005-09-30,TRUE
NCT01218217,ClinicalTrials.gov,2010-10-08,2010-11-30,TRUE
NCT02159170,ClinicalTrials.gov,2014-06-03,2014-03-31,FALSE
NCT01654679,ClinicalTrials.gov,2012-07-22,2008-08-31,FALSE
NCT00359918,ClinicalTrials.gov,2006-08-01,2006-08-31,TRUE
NCT02794896,ClinicalTrials.gov,2016-05-12,2009-03-31,FALSE
NCT01811589,ClinicalTrials.gov,2013-03-13,2013-05-31,TRUE
NCT00804817,ClinicalTrials.gov,2008-12-08,2007-12-31,FALSE
NCT01301430,ClinicalTrials.gov,2011-02-21,2011-09-30,TRUE
NCT01888783,ClinicalTrials.gov,2013-06-25,2012-09-30,FALSE
NCT01185951,ClinicalTrials.gov,2010-08-17,2007-01-31,FALSE
NCT01413243,ClinicalTrials.gov,2011-08-08,2012-09-30,TRUE
NCT00811291,ClinicalTrials.gov,2008-12-17,2008-09-30,FALSE
NCT01784367,ClinicalTrials.gov,2013-01-30,2012-12-31,FALSE
NCT02816268,ClinicalTrials.gov,2016-06-24,2012-09-30,FALSE
NCT01624961,ClinicalTrials.gov,2012-06-19,2012-06-30,TRUE
NCT02670265,ClinicalTrials.gov,2016-01-28,2012-06-30,FALSE
NCT02272036,ClinicalTrials.gov,2014-10-20,2015-12-31,TRUE
NCT00953108,ClinicalTrials.gov,2009-08-05,2009-09-30,TRUE
NCT00626717,ClinicalTrials.gov,2008-02-20,2007-08-31,FALSE
NCT02799069,ClinicalTrials.gov,2016-05-26,2008-04-30,FALSE
NCT01188902,ClinicalTrials.gov,2010-08-25,2010-08-31,TRUE
NCT00382967,ClinicalTrials.gov,2006-09-29,2006-10-31,TRUE
NCT01072474,ClinicalTrials.gov,2010-02-18,2010-02-28,TRUE
NCT01328795,ClinicalTrials.gov,2011-02-11,2009-06-30,FALSE
NCT01724437,ClinicalTrials.gov,2012-11-04,2009-11-30,FALSE
NCT01651780,ClinicalTrials.gov,2012-07-24,2012-10-31,TRUE
NCT02027038,ClinicalTrials.gov,2014-01-01,2011-08-31,FALSE
NCT02594930,ClinicalTrials.gov,2015-10-31,2015-09-30,FALSE
NCT02453906,ClinicalTrials.gov,2015-04-29,2015-05-31,TRUE
NCT00567736,ClinicalTrials.gov,2007-12-04,2007-08-31,FALSE
NCT01116466,ClinicalTrials.gov,2010-04-23,2009-08-31,FALSE
NCT00768846,ClinicalTrials.gov,2008-10-06,2008-09-30,FALSE
NCT01339819,ClinicalTrials.gov,2011-04-15,2011-04-30,TRUE
NCT01660464,ClinicalTrials.gov,2012-08-06,2012-01-31,FALSE
NCT02612220,ClinicalTrials.gov,2015-11-13,2015-12-03,TRUE
NCT02705027,ClinicalTrials.gov,2016-02-18,2012-08-31,FALSE
NCT02721836,ClinicalTrials.gov,2016-03-17,2016-04-30,TRUE
NCT01736436,ClinicalTrials.gov,2012-11-14,2013-01-31,TRUE
NCT01963793,ClinicalTrials.gov,2013-09-18,2013-10-31,TRUE
NCT01879878,ClinicalTrials.gov,2013-06-13,2013-12-31,TRUE
NCT00425698,ClinicalTrials.gov,2007-01-22,2007-02-28,TRUE
NCT01061931,ClinicalTrials.gov,2010-02-02,2009-03-31,FALSE
NCT01817738,ClinicalTrials.gov,2013-02-08,2012-08-31,FALSE
NCT00891826,ClinicalTrials.gov,2009-04-28,2009-04-30,TRUE
NCT01379248,ClinicalTrials.gov,2011-06-20,2011-06-30,TRUE
NCT01385735,ClinicalTrials.gov,2011-06-28,2011-10-31,TRUE
NCT01601756,ClinicalTrials.gov,2012-05-14,2011-09-30,FALSE
NCT02494830,ClinicalTrials.gov,2015-07-07,2014-08-31,FALSE
NCT03011970,ClinicalTrials.gov,2016-12-12,2014-09-30,FALSE
NCT00711230,ClinicalTrials.gov,2008-07-04,2008-04-30,FALSE
NCT01516827,ClinicalTrials.gov,2011-12-13,2012-02-29,TRUE
NCT01225133,ClinicalTrials.gov,2010-10-06,2010-10-31,TRUE
NCT00715806,ClinicalTrials.gov,2008-07-10,2008-06-30,FALSE
NCT01353443,ClinicalTrials.gov,2011-04-18,2011-02-28,FALSE
NCT01809379,ClinicalTrials.gov,2013-03-08,2013-02-28,FALSE
NCT01231854,ClinicalTrials.gov,2010-10-29,2010-11-30,TRUE
NCT01716832,ClinicalTrials.gov,2012-10-24,2011-03-31,FALSE
NCT02735187,ClinicalTrials.gov,2016-03-16,2016-03-31,TRUE
NCT01914627,ClinicalTrials.gov,2013-07-17,2013-08-31,TRUE
NCT02429219,ClinicalTrials.gov,2015-02-19,2013-11-30,FALSE
NCT01260558,ClinicalTrials.gov,2010-12-14,2010-12-31,TRUE
NCT01035190,ClinicalTrials.gov,2009-12-17,2010-04-30,TRUE
NCT00628797,ClinicalTrials.gov,2008-02-26,2008-02-29,TRUE
NCT02408575,ClinicalTrials.gov,2015-03-18,2015-02-28,FALSE
NCT02564081,ClinicalTrials.gov,2015-09-29,2015-08-31,FALSE
NCT00560430,ClinicalTrials.gov,2007-11-16,2007-11-30,TRUE
NCT01394692,ClinicalTrials.gov,2011-07-13,2007-10-31,FALSE
NCT01470677,ClinicalTrials.gov,2011-07-12,2011-11-30,TRUE
NCT00404092,ClinicalTrials.gov,2006-11-24,2006-10-31,FALSE
NCT01283776,ClinicalTrials.gov,2011-01-25,2011-03-31,TRUE
NCT02690909,ClinicalTrials.gov,2016-02-19,2016-04-30,TRUE
NCT01304992,ClinicalTrials.gov,2011-02-25,2011-02-28,TRUE
NCT01832740,ClinicalTrials.gov,2013-03-08,2013-01-31,FALSE
NCT01538979,ClinicalTrials.gov,2012-02-07,2012-03-31,TRUE
NCT00786994,ClinicalTrials.gov,2008-11-05,2008-10-31,FALSE
NCT02125903,ClinicalTrials.gov,2014-02-05,2013-05-31,FALSE
NCT00854516,ClinicalTrials.gov,2009-02-27,2009-02-28,TRUE
NCT02509559,ClinicalTrials.gov,2015-06-30,2013-10-31,FALSE
NCT01197508,ClinicalTrials.gov,2010-09-08,2010-09-30,TRUE
NCT00727207,ClinicalTrials.gov,2008-07-31,2008-05-31,FALSE
NCT00170573,ClinicalTrials.gov,2005-09-09,2001-10-31,FALSE
NCT00199004,ClinicalTrials.gov,2005-09-12,2004-04-30,FALSE
NCT01330901,ClinicalTrials.gov,2011-04-05,2011-10-31,TRUE
NCT02345200,ClinicalTrials.gov,2015-01-19,2013-04-30,FALSE
NCT01362582,ClinicalTrials.gov,2010-11-25,2010-03-31,FALSE
NCT02973919,ClinicalTrials.gov,2016-11-14,2015-07-31,FALSE
NCT00647413,ClinicalTrials.gov,2008-03-26,2008-05-31,TRUE
NCT02071511,ClinicalTrials.gov,2014-02-10,2014-01-31,FALSE
NCT01071187,ClinicalTrials.gov,2010-02-18,2010-03-31,TRUE
NCT00180102,ClinicalTrials.gov,2005-09-12,2003-12-31,FALSE
NCT01626274,ClinicalTrials.gov,2012-06-20,2012-01-31,FALSE
NCT01175265,ClinicalTrials.gov,2010-07-13,2008-11-30,FALSE
NCT01769105,ClinicalTrials.gov,2013-01-11,2012-04-30,FALSE
NCT01267838,ClinicalTrials.gov,2010-12-28,2010-02-28,FALSE
NCT02836665,ClinicalTrials.gov,2016-07-12,2016-08-31,TRUE
NCT01449890,ClinicalTrials.gov,2011-10-06,2012-09-30,TRUE
NCT00546975,ClinicalTrials.gov,2007-10-18,2007-10-31,TRUE
NCT00944801,ClinicalTrials.gov,2009-07-17,2002-07-31,FALSE
NCT00774072,ClinicalTrials.gov,2008-10-16,2008-10-31,TRUE
NCT00618280,ClinicalTrials.gov,2008-02-08,2008-01-31,FALSE
NCT00747487,ClinicalTrials.gov,2008-09-04,2007-11-30,FALSE
NCT01230723,ClinicalTrials.gov,2010-10-28,2010-10-31,TRUE
NCT01521585,ClinicalTrials.gov,2012-01-26,2011-11-30,FALSE
NCT01503216,ClinicalTrials.gov,2011-10-24,2012-01-31,TRUE
NCT01070251,ClinicalTrials.gov,2010-02-16,2008-09-30,FALSE
NCT00637676,ClinicalTrials.gov,2008-03-11,2008-07-31,TRUE
NCT01905475,ClinicalTrials.gov,2013-07-18,2013-07-31,TRUE
NCT00712101,ClinicalTrials.gov,2008-07-03,2008-07-31,TRUE
NCT01835340,ClinicalTrials.gov,2013-04-15,2012-10-31,FALSE
NCT02874911,ClinicalTrials.gov,2016-08-12,2012-09-30,FALSE
NCT01061229,ClinicalTrials.gov,2010-02-02,2010-03-31,TRUE
NCT00893373,ClinicalTrials.gov,2009-05-04,2009-03-31,FALSE
NCT00470626,ClinicalTrials.gov,2005-09-14,2005-11-30,TRUE
NCT02930590,ClinicalTrials.gov,2016-09-26,2016-09-30,TRUE
NCT00403884,ClinicalTrials.gov,2006-11-24,2004-10-31,FALSE
NCT02637544,ClinicalTrials.gov,2015-10-01,2014-04-30,FALSE
NCT01414231,ClinicalTrials.gov,2011-08-05,2002-04-30,FALSE
NCT01841476,ClinicalTrials.gov,2013-04-02,2012-02-29,FALSE
NCT00491036,ClinicalTrials.gov,2007-06-22,2009-06-30,TRUE
NCT01672216,ClinicalTrials.gov,2012-08-07,2012-08-31,TRUE
NCT01153750,ClinicalTrials.gov,2010-04-01,2007-04-30,FALSE
NCT00910195,ClinicalTrials.gov,2009-05-28,2008-06-30,FALSE
NCT00634881,ClinicalTrials.gov,2008-03-12,2003-11-30,FALSE
NCT01550627,ClinicalTrials.gov,2012-02-07,2007-11-30,FALSE
NCT00569257,ClinicalTrials.gov,2007-12-06,2007-12-31,TRUE
NCT01145248,ClinicalTrials.gov,2010-06-14,2006-01-31,FALSE
NCT01887041,ClinicalTrials.gov,2013-06-24,2010-01-31,FALSE
NCT01317134,ClinicalTrials.gov,2011-03-15,2010-10-31,FALSE
NCT03114449,ClinicalTrials.gov,2017-04-03,2012-10-31,FALSE
NCT02000505,ClinicalTrials.gov,2013-11-17,2013-11-30,TRUE
NCT01841632,ClinicalTrials.gov,2013-04-19,2013-04-30,TRUE
NCT01363921,ClinicalTrials.gov,2011-05-26,2011-04-30,FALSE
NCT01967407,ClinicalTrials.gov,2013-10-15,2013-10-31,TRUE
NCT02253563,ClinicalTrials.gov,2014-09-24,2011-06-30,FALSE
NCT00867750,ClinicalTrials.gov,2009-03-13,2006-03-31,FALSE
NCT00883623,ClinicalTrials.gov,2009-04-15,2009-04-30,TRUE
NCT01724879,ClinicalTrials.gov,2012-02-03,2011-11-30,FALSE
NCT02760381,ClinicalTrials.gov,2016-04-23,2016-05-31,TRUE
NCT01811914,ClinicalTrials.gov,2013-03-13,2013-03-31,TRUE
NCT02520830,ClinicalTrials.gov,2015-07-08,2014-03-31,FALSE
NCT01799525,ClinicalTrials.gov,2013-02-20,2013-01-31,FALSE
NCT01363362,ClinicalTrials.gov,2011-05-27,2010-12-31,FALSE
NCT01530139,ClinicalTrials.gov,2012-02-01,2012-08-31,TRUE
NCT02425163,ClinicalTrials.gov,2015-02-10,2012-03-31,FALSE
NCT01994928,ClinicalTrials.gov,2013-11-20,2013-11-30,TRUE
NCT00787293,ClinicalTrials.gov,2008-11-05,2008-10-31,FALSE
NCT01445171,ClinicalTrials.gov,2011-08-05,2010-01-31,FALSE
NCT02975154,ClinicalTrials.gov,2016-11-21,2016-12-05,TRUE
NCT01586091,ClinicalTrials.gov,2012-04-23,2011-02-28,FALSE
NCT01703273,ClinicalTrials.gov,2012-08-07,2012-07-31,FALSE
NCT00904254,ClinicalTrials.gov,2009-05-18,2015-01-31,TRUE
NCT01061489,ClinicalTrials.gov,2010-02-02,2009-08-31,FALSE
NCT00782080,ClinicalTrials.gov,2008-10-29,2008-07-31,FALSE
NCT01606462,ClinicalTrials.gov,2012-05-23,2011-06-30,FALSE
NCT01663649,ClinicalTrials.gov,2012-08-08,2012-06-30,FALSE
NCT00985179,ClinicalTrials.gov,2009-09-24,2009-10-31,TRUE
NCT01840865,ClinicalTrials.gov,2013-04-18,2013-10-31,TRUE
NCT01612754,ClinicalTrials.gov,2012-06-04,2010-09-30,FALSE
NCT01439958,ClinicalTrials.gov,2011-09-22,2012-02-29,TRUE
NCT01524679,ClinicalTrials.gov,2012-01-31,2012-08-31,TRUE
NCT01216696,ClinicalTrials.gov,2010-09-27,2010-11-30,TRUE
NCT01405235,ClinicalTrials.gov,2011-07-27,2006-09-30,FALSE
NCT01886014,ClinicalTrials.gov,2013-06-20,2012-01-31,FALSE
NCT01105143,ClinicalTrials.gov,2010-04-14,2012-03-31,TRUE
NCT00711542,ClinicalTrials.gov,2008-07-08,2008-09-30,TRUE
NCT02038062,ClinicalTrials.gov,2014-01-14,2010-05-31,FALSE
NCT00973609,ClinicalTrials.gov,2009-08-19,2009-08-31,TRUE
NCT01648660,ClinicalTrials.gov,2012-07-19,2009-05-31,FALSE
NCT02509962,ClinicalTrials.gov,2015-07-24,2015-07-31,TRUE
NCT00390832,ClinicalTrials.gov,2006-10-19,2006-12-31,TRUE
NCT00293943,ClinicalTrials.gov,2006-02-17,2006-02-28,TRUE
NCT02052193,ClinicalTrials.gov,2014-01-28,2014-01-31,TRUE
NCT01320280,ClinicalTrials.gov,2011-03-17,2011-05-31,TRUE
NCT02130128,ClinicalTrials.gov,2014-04-28,2014-04-30,TRUE
NCT01450124,ClinicalTrials.gov,2011-09-18,2011-09-30,TRUE
NCT00152698,ClinicalTrials.gov,2005-09-08,2009-11-30,TRUE
